"","InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"54729","540976","84817","DANISH ROSE DECORATIVE PLATE",24,"2011-01-12 15:00:00",0.42,12652,"France"
"54730","540976","85016","SET OF 6 VINTAGE NOTELETS KIT",6,"2011-01-12 15:00:00",2.55,12652,"France"
"54731","540976","22659","LUNCH BOX I LOVE LONDON",12,"2011-01-12 15:00:00",1.95,12652,"France"
"54732","540976","21622","VINTAGE UNION JACK CUSHION COVER",4,"2011-01-12 15:00:00",4.95,12652,"France"
"54733","540976","22091","EMPIRE TISSUE BOX",12,"2011-01-12 15:00:00",1.25,12652,"France"
"54734","540976","22951","60 CAKE CASES DOLLY GIRL DESIGN",24,"2011-01-12 15:00:00",0.55,12652,"France"
"54735","540976","22554","PLASTERS IN TIN WOODLAND ANIMALS",12,"2011-01-12 15:00:00",1.65,12652,"France"
"54736","540976","22605","WOODEN CROQUET GARDEN SET",2,"2011-01-12 15:00:00",14.95,12652,"France"
"54737","540976","21955","DOORMAT UNION JACK GUNS AND ROSES",2,"2011-01-12 15:00:00",7.95,12652,"France"
"54738","540976","22900"," SET 2 TEA TOWELS I LOVE LONDON ",6,"2011-01-12 15:00:00",2.95,12652,"France"
"54739","540976","82582","AREA PATROLLED METAL SIGN",12,"2011-01-12 15:00:00",2.1,12652,"France"
"54740","540976","22412","METAL SIGN NEIGHBOURHOOD WITCH ",12,"2011-01-12 15:00:00",2.1,12652,"France"
"54741","540976","22115","METAL SIGN EMPIRE TEA",6,"2011-01-12 15:00:00",2.95,12652,"France"
"54742","540976","22413","METAL SIGN TAKE IT OR LEAVE IT ",6,"2011-01-12 15:00:00",2.95,12652,"France"
"54743","540976","21164","HOME SWEET HOME METAL SIGN ",6,"2011-01-12 15:00:00",2.95,12652,"France"
"54744","540976","48138","DOORMAT UNION FLAG",2,"2011-01-12 15:00:00",7.95,12652,"France"
"54745","540976","22922","FRIDGE MAGNETS US DINER ASSORTED",12,"2011-01-12 15:00:00",0.85,12652,"France"
"54746","540976","22399","MAGNETS PACK OF 4 CHILDHOOD MEMORY",12,"2011-01-12 15:00:00",1.25,12652,"France"
"54747","540976","22398","MAGNETS PACK OF 4 SWALLOWS",12,"2011-01-12 15:00:00",1.25,12652,"France"
"54748","540976","21917","SET 12 KIDS  WHITE CHALK STICKS",24,"2011-01-12 15:00:00",0.42,12652,"France"
"54749","540976","22662","LUNCH BAG DOLLY GIRL DESIGN",10,"2011-01-12 15:00:00",1.65,12652,"France"
"54750","540976","20719","WOODLAND CHARLOTTE BAG",10,"2011-01-12 15:00:00",0.85,12652,"France"
"54751","540976","21452","TOADSTOOL MONEY BOX",6,"2011-01-12 15:00:00",2.95,12652,"France"
"54752","540976","20724","RED RETROSPOT CHARLOTTE BAG",10,"2011-01-12 15:00:00",0.85,12652,"France"
"54753","540976","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",6,"2011-01-12 15:00:00",2.95,12652,"France"
"54754","540976","22138","BAKING SET 9 PIECE RETROSPOT ",3,"2011-01-12 15:00:00",4.95,12652,"France"
"54755","540976","22139","RETROSPOT TEA SET CERAMIC 11 PC ",3,"2011-01-12 15:00:00",4.95,12652,"France"
"54756","540976","22856","ASSORTED EASTER DECORATIONS  BELLS",12,"2011-01-12 15:00:00",1.25,12652,"France"
"54757","540976","22207","FRYING PAN UNION FLAG",4,"2011-01-12 15:00:00",4.25,12652,"France"
"54758","540976","84029G","KNITTED UNION FLAG HOT WATER BOTTLE",4,"2011-01-12 15:00:00",3.75,12652,"France"
"54759","540976","22551","PLASTERS IN TIN SPACEBOY",12,"2011-01-12 15:00:00",1.65,12652,"France"
"54760","540976","22358","KINGS CHOICE TEA CADDY ",6,"2011-01-12 15:00:00",2.95,12652,"France"
"54761","540976","22557","PLASTERS IN TIN VINTAGE PAISLEY ",12,"2011-01-12 15:00:00",1.65,12652,"France"
"54762","540976","21212","PACK OF 72 RETROSPOT CAKE CASES",24,"2011-01-12 15:00:00",0.55,12652,"France"
"54763","540976","21731","RED TOADSTOOL LED NIGHT LIGHT",12,"2011-01-12 15:00:00",1.65,12652,"France"
"54764","540976","21875","KINGS CHOICE MUG",12,"2011-01-12 15:00:00",1.25,12652,"France"
"54765","540976","21908","CHOCOLATE THIS WAY METAL SIGN",12,"2011-01-12 15:00:00",2.1,12652,"France"
"54766","540976","21877","HOME SWEET HOME MUG",12,"2011-01-12 15:00:00",1.25,12652,"France"
"54767","540976","22406","MONEY BOX KINGS CHOICE DESIGN",12,"2011-01-12 15:00:00",1.25,12652,"France"
"54768","540976","85015","SET OF 12  VINTAGE POSTCARD SET",6,"2011-01-12 15:00:00",2.55,12652,"France"
"54769","540976","84821","DANISH ROSE DELUXE COASTER",24,"2011-01-12 15:00:00",0.21,12652,"France"
"54770","540976","21110","LARGE CAKE TOWEL PINK SPOTS",24,"2011-01-12 15:00:00",1.95,12652,"France"
"54771","540976","POST","POSTAGE",7,"2011-01-12 15:00:00",18,12652,"France"
"56842","541120","21195","PINK  HONEYCOMB PAPER BALL ",48,"2011-01-14 09:13:00",0.65,12490,"France"
"56843","541120","21880","RED RETROSPOT TAPE",24,"2011-01-14 09:13:00",0.19,12490,"France"
"56844","541120","21881","CUTE CATS TAPE",24,"2011-01-14 09:13:00",0.19,12490,"France"
"56845","541120","22377","BOTTLE BAG RETROSPOT ",20,"2011-01-14 09:13:00",0.85,12490,"France"
"56846","541120","84356","POMPOM CURTAIN",12,"2011-01-14 09:13:00",1.95,12490,"France"
"56847","541120","22971","QUEENS GUARD COFFEE MUG",24,"2011-01-14 09:13:00",2.55,12490,"France"
"56848","541120","22898","CHILDRENS APRON APPLES DESIGN",8,"2011-01-14 09:13:00",1.95,12490,"France"
"56849","541120","22303","COFFEE MUG APPLES DESIGN",12,"2011-01-14 09:13:00",2.55,12490,"France"
"56850","541120","22894","TABLECLOTH RED APPLES DESIGN ",4,"2011-01-14 09:13:00",8.5,12490,"France"
"56851","541120","22895","SET OF 2 TEA TOWELS APPLE AND PEARS",6,"2011-01-14 09:13:00",2.95,12490,"France"
"56852","541120","22302","COFFEE MUG PEARS  DESIGN",6,"2011-01-14 09:13:00",2.55,12490,"France"
"56853","541120","22908","PACK OF 20 NAPKINS RED APPLES",12,"2011-01-14 09:13:00",0.85,12490,"France"
"56854","541120","22352","LUNCH BOX WITH CUTLERY RETROSPOT ",6,"2011-01-14 09:13:00",2.55,12490,"France"
"56855","541120","21976","PACK OF 60 MUSHROOM CAKE CASES",24,"2011-01-14 09:13:00",0.55,12490,"France"
"56856","541120","22938","CUPCAKE LACE PAPER SET 6",12,"2011-01-14 09:13:00",1.95,12490,"France"
"56857","541120","22970","LONDON BUS COFFEE MUG",6,"2011-01-14 09:13:00",2.55,12490,"France"
"56858","541120","22988","SOLDIERS EGG CUP ",12,"2011-01-14 09:13:00",1.25,12490,"France"
"56859","541120","22976","CIRCUS PARADE CHILDRENS EGG CUP ",12,"2011-01-14 09:13:00",1.25,12490,"France"
"56860","541120","22659","LUNCH BOX I LOVE LONDON",12,"2011-01-14 09:13:00",1.95,12490,"France"
"56861","541120","22966","GINGERBREAD MAN COOKIE CUTTER",12,"2011-01-14 09:13:00",1.25,12490,"France"
"56862","541120","22964","3 PIECE SPACEBOY COOKIE CUTTER SET",6,"2011-01-14 09:13:00",2.1,12490,"France"
"56863","541120","84378","SET OF 3 HEART COOKIE CUTTERS",12,"2011-01-14 09:13:00",1.25,12490,"France"
"56864","541120","20975","12 PENCILS SMALL TUBE RED RETROSPOT",24,"2011-01-14 09:13:00",0.65,12490,"France"
"56865","541120","20750","RED RETROSPOT MINI CASES",4,"2011-01-14 09:13:00",7.95,12490,"France"
"56866","541120","22090","PAPER BUNTING RETROSPOT",12,"2011-01-14 09:13:00",2.95,12490,"France"
"56867","541120","20724","RED RETROSPOT CHARLOTTE BAG",10,"2011-01-14 09:13:00",0.85,12490,"France"
"56868","541120","22356","CHARLOTTE BAG PINK POLKADOT",10,"2011-01-14 09:13:00",0.85,12490,"France"
"56869","541120","85099B","JUMBO BAG RED RETROSPOT",10,"2011-01-14 09:13:00",1.95,12490,"France"
"56870","541120","21080","SET/20 RED RETROSPOT PAPER NAPKINS ",12,"2011-01-14 09:13:00",0.85,12490,"France"
"56871","541120","21238","RED RETROSPOT CUP",8,"2011-01-14 09:13:00",0.85,12490,"France"
"56872","541120","20725","LUNCH BAG RED RETROSPOT",10,"2011-01-14 09:13:00",1.65,12490,"France"
"56873","541120","22704","WRAP RED APPLES ",25,"2011-01-14 09:13:00",0.42,12490,"France"
"56874","541120","22585","PACK OF 6 BIRDY GIFT TAGS",12,"2011-01-14 09:13:00",1.25,12490,"France"
"56875","541120","22619","SET OF 6 SOLDIER SKITTLES",4,"2011-01-14 09:13:00",3.75,12490,"France"
"56876","541120","21915","RED  HARMONICA IN BOX ",12,"2011-01-14 09:13:00",1.25,12490,"France"
"56877","541120","22631","CIRCUS PARADE LUNCH BOX ",12,"2011-01-14 09:13:00",1.95,12490,"France"
"56878","541120","22556","PLASTERS IN TIN CIRCUS PARADE ",12,"2011-01-14 09:13:00",1.65,12490,"France"
"56879","541120","22551","PLASTERS IN TIN SPACEBOY",12,"2011-01-14 09:13:00",1.65,12490,"France"
"56880","541120","21156","RETROSPOT CHILDRENS APRON",8,"2011-01-14 09:13:00",1.95,12490,"France"
"56881","541120","21731","RED TOADSTOOL LED NIGHT LIGHT",12,"2011-01-14 09:13:00",1.65,12490,"France"
"56882","541120","22385","JUMBO BAG SPACEBOY DESIGN",10,"2011-01-14 09:13:00",1.95,12490,"France"
"56883","541120","20711","JUMBO BAG TOYS ",10,"2011-01-14 09:13:00",1.95,12490,"France"
"56884","541120","POST","POSTAGE",5,"2011-01-14 09:13:00",18,12490,"France"
"56885","541121","85099B","JUMBO BAG RED RETROSPOT",10,"2011-01-14 09:20:00",1.95,12672,"France"
"56886","541121","21039","RED RETROSPOT SHOPPING BAG",6,"2011-01-14 09:20:00",2.55,12672,"France"
"56887","541121","20679","EDWARDIAN PARASOL RED",3,"2011-01-14 09:20:00",5.95,12672,"France"
"56888","541121","21700","BIG DOUGHNUT FRIDGE MAGNETS",12,"2011-01-14 09:20:00",0.85,12672,"France"
"56889","541121","22668","PINK BABY BUNTING",15,"2011-01-14 09:20:00",2.95,12672,"France"
"56890","541121","22588","CARD HOLDER GINGHAM HEART",6,"2011-01-14 09:20:00",2.55,12672,"France"
"56891","541121","20750","RED RETROSPOT MINI CASES",6,"2011-01-14 09:20:00",7.95,12672,"France"
"56892","541121","20749","ASSORTED COLOUR MINI CASES",2,"2011-01-14 09:20:00",7.95,12672,"France"
"56893","541121","21218","RED SPOTTY BISCUIT TIN",6,"2011-01-14 09:20:00",3.75,12672,"France"
"56894","541121","22645","CERAMIC HEART FAIRY CAKE MONEY BANK",12,"2011-01-14 09:20:00",1.45,12672,"France"
"57239","541138","20682","RED RETROSPOT CHILDRENS UMBRELLA",6,"2011-01-14 10:42:00",3.25,12553,"France"
"57240","541138","22355","CHARLOTTE BAG SUKI DESIGN",20,"2011-01-14 10:42:00",0.85,12553,"France"
"57241","541138","21931","JUMBO STORAGE BAG SUKI",10,"2011-01-14 10:42:00",1.95,12553,"France"
"57242","541138","85099B","JUMBO BAG RED RETROSPOT",10,"2011-01-14 10:42:00",1.95,12553,"France"
"57243","541138","22385","JUMBO BAG SPACEBOY DESIGN",10,"2011-01-14 10:42:00",1.95,12553,"France"
"57244","541138","20712","JUMBO BAG WOODLAND ANIMALS",10,"2011-01-14 10:42:00",1.95,12553,"France"
"57245","541138","20866","BLUE ROSE FABRIC MIRROR",12,"2011-01-14 10:42:00",1.25,12553,"France"
"57246","541138","22742","MAKE YOUR OWN PLAYTIME CARD KIT",6,"2011-01-14 10:42:00",2.95,12553,"France"
"57247","541138","20725","LUNCH BAG RED RETROSPOT",10,"2011-01-14 10:42:00",1.65,12553,"France"
"57248","541138","79191C","RETRO PLASTIC ELEPHANT TRAY",12,"2011-01-14 10:42:00",0.85,12553,"France"
"57249","541138","79190B","RETRO PLASTIC POLKA TRAY",15,"2011-01-14 10:42:00",0.42,12553,"France"
"57250","541138","22554","PLASTERS IN TIN WOODLAND ANIMALS",12,"2011-01-14 10:42:00",1.65,12553,"France"
"57251","541138","22556","PLASTERS IN TIN CIRCUS PARADE ",12,"2011-01-14 10:42:00",1.65,12553,"France"
"57252","541138","22553","PLASTERS IN TIN SKULLS",12,"2011-01-14 10:42:00",1.65,12553,"France"
"57253","541138","22029","SPACEBOY BIRTHDAY CARD",12,"2011-01-14 10:42:00",0.42,12553,"France"
"57254","541138","20973","12 PENCIL SMALL TUBE WOODLAND",24,"2011-01-14 10:42:00",0.65,12553,"France"
"57255","541138","22418","10 COLOUR SPACEBOY PEN",24,"2011-01-14 10:42:00",0.85,12553,"France"
"57256","541138","51014L","FEATHER PEN,LIGHT PINK",12,"2011-01-14 10:42:00",0.85,12553,"France"
"57257","541138","21880","RED RETROSPOT TAPE",12,"2011-01-14 10:42:00",0.65,12553,"France"
"57258","541138","21429","RED GINGHAM ROSE JEWELLERY BOX",8,"2011-01-14 10:42:00",1.65,12553,"France"
"57259","541138","22646","CERAMIC STRAWBERRY CAKE MONEY BANK",12,"2011-01-14 10:42:00",1.45,12553,"France"
"57260","541138","22747","POPPY'S PLAYHOUSE BATHROOM",6,"2011-01-14 10:42:00",2.1,12553,"France"
"57261","541138","22748","POPPY'S PLAYHOUSE KITCHEN",6,"2011-01-14 10:42:00",2.1,12553,"France"
"57262","541138","22745","POPPY'S PLAYHOUSE BEDROOM ",6,"2011-01-14 10:42:00",2.1,12553,"France"
"57263","541138","22569","FELTCRAFT CUSHION BUTTERFLY",4,"2011-01-14 10:42:00",3.75,12553,"France"
"57264","541138","20972","PINK CREAM FELT CRAFT TRINKET BOX ",12,"2011-01-14 10:42:00",1.25,12553,"France"
"57265","541138","22750","FELTCRAFT PRINCESS LOLA DOLL",4,"2011-01-14 10:42:00",3.75,12553,"France"
"57266","541138","22274","FELTCRAFT DOLL EMILY",6,"2011-01-14 10:42:00",2.95,12553,"France"
"57267","541138","22492","MINI PAINT SET VINTAGE ",36,"2011-01-14 10:42:00",0.65,12553,"France"
"57268","541138","22138","BAKING SET 9 PIECE RETROSPOT ",3,"2011-01-14 10:42:00",4.95,12553,"France"
"57269","541138","84997D","PINK 3 PIECE POLKADOT CUTLERY SET",6,"2011-01-14 10:42:00",3.75,12553,"France"
"57270","541138","84997C","BLUE 3 PIECE POLKADOT CUTLERY SET",6,"2011-01-14 10:42:00",3.75,12553,"France"
"57271","541138","84077","WORLD WAR 2 GLIDERS ASSTD DESIGNS",48,"2011-01-14 10:42:00",0.29,12553,"France"
"57272","541138","21731","RED TOADSTOOL LED NIGHT LIGHT",12,"2011-01-14 10:42:00",1.65,12553,"France"
"57273","541138","22565","FELTCRAFT HAIRBANDS PINK AND WHITE ",12,"2011-01-14 10:42:00",0.85,12553,"France"
"57274","541138","21365","MIRRORED WALL ART STARS",6,"2011-01-14 10:42:00",2.95,12553,"France"
"57275","541138","21249","WOODLAND  HEIGHT CHART STICKERS ",6,"2011-01-14 10:42:00",2.95,12553,"France"
"57276","541138","POST","POSTAGE",6,"2011-01-14 10:42:00",18,12553,"France"
"59687","541405","22636","CHILDS BREAKFAST SET CIRCUS PARADE",8,"2011-01-17 15:17:00",7.65,12683,"France"
"59688","541405","84375","SET OF 20 KIDS COOKIE CUTTERS",12,"2011-01-17 15:17:00",2.1,12683,"France"
"59689","541405","22897","OVEN MITT APPLES DESIGN",10,"2011-01-17 15:17:00",1.45,12683,"France"
"59690","541405","21035","SET/2 RED RETROSPOT TEA TOWELS ",6,"2011-01-17 15:17:00",2.95,12683,"France"
"59691","541405","22895","SET OF 2 TEA TOWELS APPLE AND PEARS",12,"2011-01-17 15:17:00",2.95,12683,"France"
"59692","541405","84692","BOX OF 24 COCKTAIL PARASOLS",25,"2011-01-17 15:17:00",0.42,12683,"France"
"59693","541405","22629","SPACEBOY LUNCH BOX ",12,"2011-01-17 15:17:00",1.95,12683,"France"
"59694","541405","22704","WRAP RED APPLES ",25,"2011-01-17 15:17:00",0.42,12683,"France"
"59695","541405","22302","COFFEE MUG PEARS  DESIGN",12,"2011-01-17 15:17:00",2.55,12683,"France"
"59696","541405","22303","COFFEE MUG APPLES DESIGN",12,"2011-01-17 15:17:00",2.55,12683,"France"
"59697","541405","20963","APPLE BATH SPONGE",10,"2011-01-17 15:17:00",1.25,12683,"France"
"59698","541405","22705","WRAP GREEN PEARS ",25,"2011-01-17 15:17:00",0.42,12683,"France"
"59699","541405","22631","CIRCUS PARADE LUNCH BOX ",12,"2011-01-17 15:17:00",1.95,12683,"France"
"59700","541405","20966","SANDWICH BATH SPONGE",10,"2011-01-17 15:17:00",1.25,12683,"France"
"59701","541405","22037","ROBOT BIRTHDAY CARD",12,"2011-01-17 15:17:00",0.42,12683,"France"
"59702","541405","21058","PARTY INVITES WOODLAND",12,"2011-01-17 15:17:00",0.85,12683,"France"
"59703","541405","21721","CANDY SHOP  STICKER SHEET",12,"2011-01-17 15:17:00",0.85,12683,"France"
"59704","541405","22423","REGENCY CAKESTAND 3 TIER",16,"2011-01-17 15:17:00",10.95,12683,"France"
"59705","541405","21843","RED RETROSPOT CAKE STAND",8,"2011-01-17 15:17:00",10.95,12683,"France"
"59706","541405","POST","POSTAGE",5,"2011-01-17 15:17:00",18,12683,"France"
"59707","541405","22328","ROUND SNACK BOXES SET OF 4 FRUITS ",12,"2011-01-17 15:17:00",2.95,12683,"France"
"63373","541567","22435","SET OF 9 HEART SHAPED BALLOONS",12,"2011-01-19 11:51:00",1.25,12681,"France"
"63374","541567","22437","SET OF 9 BLACK SKULL BALLOONS",20,"2011-01-19 11:51:00",0.85,12681,"France"
"63375","541567","20724","RED RETROSPOT CHARLOTTE BAG",10,"2011-01-19 11:51:00",0.85,12681,"France"
"63376","541567","20719","WOODLAND CHARLOTTE BAG",10,"2011-01-19 11:51:00",0.85,12681,"France"
"63377","541567","22356","CHARLOTTE BAG PINK POLKADOT",20,"2011-01-19 11:51:00",0.85,12681,"France"
"63378","541567","21137","BLACK RECORD COVER FRAME",4,"2011-01-19 11:51:00",3.75,12681,"France"
"63379","541567","22904","CALENDAR PAPER CUT DESIGN",18,"2011-01-19 11:51:00",2.95,12681,"France"
"63380","541567","22024","RAINY LADIES BIRTHDAY CARD",12,"2011-01-19 11:51:00",0.42,12681,"France"
"63381","541567","21238","RED RETROSPOT CUP",8,"2011-01-19 11:51:00",0.85,12681,"France"
"63382","541567","22191","IVORY DINER WALL CLOCK",2,"2011-01-19 11:51:00",8.5,12681,"France"
"63383","541567","22616","PACK OF 12 LONDON TISSUES ",24,"2011-01-19 11:51:00",0.29,12681,"France"
"63384","541567","22659","LUNCH BOX I LOVE LONDON",12,"2011-01-19 11:51:00",1.95,12681,"France"
"63385","541567","22314","OFFICE MUG WARMER CHOC+BLUE",6,"2011-01-19 11:51:00",2.95,12681,"France"
"63386","541567","22312","OFFICE MUG WARMER POLKADOT",18,"2011-01-19 11:51:00",2.95,12681,"France"
"63387","541567","22313","OFFICE MUG WARMER PINK",24,"2011-01-19 11:51:00",2.95,12681,"France"
"63388","541567","22300","COFFEE MUG DOG + BALL DESIGN",6,"2011-01-19 11:51:00",2.55,12681,"France"
"63389","541567","22301","COFFEE MUG CAT + BIRD DESIGN",12,"2011-01-19 11:51:00",2.55,12681,"France"
"63390","541567","22894","TABLECLOTH RED APPLES DESIGN ",4,"2011-01-19 11:51:00",8.5,12681,"France"
"63391","541567","22555","PLASTERS IN TIN STRONGMAN",24,"2011-01-19 11:51:00",1.65,12681,"France"
"63392","541567","21706","FOLDING UMBRELLA RED/WHITE POLKADOT",4,"2011-01-19 11:51:00",4.95,12681,"France"
"63393","541567","85014B","RED RETROSPOT UMBRELLA",3,"2011-01-19 11:51:00",5.95,12681,"France"
"63394","541567","21578","WOODLAND DESIGN  COTTON TOTE BAG",6,"2011-01-19 11:51:00",2.25,12681,"France"
"63395","541567","21864","UNION JACK FLAG PASSPORT COVER ",12,"2011-01-19 11:51:00",2.1,12681,"France"
"63396","541567","22908","PACK OF 20 NAPKINS RED APPLES",24,"2011-01-19 11:51:00",0.85,12681,"France"
"63397","541567","22348","TEA BAG PLATE RED RETROSPOT",24,"2011-01-19 11:51:00",0.85,12681,"France"
"63398","541567","21719","LOVELY BONBON STICKER SHEET",12,"2011-01-19 11:51:00",0.85,12681,"France"
"63399","541567","21544","SKULLS  WATER TRANSFER TATTOOS ",12,"2011-01-19 11:51:00",0.85,12681,"France"
"63400","541567","22895","SET OF 2 TEA TOWELS APPLE AND PEARS",12,"2011-01-19 11:51:00",2.95,12681,"France"
"63401","541567","21731","RED TOADSTOOL LED NIGHT LIGHT",24,"2011-01-19 11:51:00",1.65,12681,"France"
"63402","541567","20750","RED RETROSPOT MINI CASES",4,"2011-01-19 11:51:00",7.95,12681,"France"
"63403","541567","POST","POSTAGE",3,"2011-01-19 11:51:00",18,12681,"France"
"64452","541631","22973","CHILDREN'S CIRCUS PARADE MUG",12,"2011-01-20 10:47:00",1.65,12637,"France"
"64453","541631","21068","VINTAGE BILLBOARD LOVE/HATE MUG",12,"2011-01-20 10:47:00",1.25,12637,"France"
"64454","541631","22303","COFFEE MUG APPLES DESIGN",6,"2011-01-20 10:47:00",2.55,12637,"France"
"64455","541631","22974","CHILDRENS DOLLY GIRL MUG",12,"2011-01-20 10:47:00",1.65,12637,"France"
"64456","541631","84592","CROCHET ROSE PURSE WITH SUEDE BACK",6,"2011-01-20 10:47:00",2.95,12637,"France"
"64457","541631","22362","GLASS JAR PEACOCK BATH SALTS",6,"2011-01-20 10:47:00",2.95,12637,"France"
"64458","541631","21121","SET/10 RED POLKADOT PARTY CANDLES",24,"2011-01-20 10:47:00",1.25,12637,"France"
"64459","541631","21524","DOORMAT SPOTTY HOME SWEET HOME",2,"2011-01-20 10:47:00",7.95,12637,"France"
"64460","541631","48184","DOORMAT ENGLISH ROSE ",2,"2011-01-20 10:47:00",7.95,12637,"France"
"64461","541631","20685","DOORMAT RED RETROSPOT",2,"2011-01-20 10:47:00",7.95,12637,"France"
"64462","541631","22749","FELTCRAFT PRINCESS CHARLOTTE DOLL",4,"2011-01-20 10:47:00",3.75,12637,"France"
"64463","541631","22750","FELTCRAFT PRINCESS LOLA DOLL",8,"2011-01-20 10:47:00",3.75,12637,"France"
"64464","541631","22751","FELTCRAFT PRINCESS OLIVIA DOLL",4,"2011-01-20 10:47:00",3.75,12637,"France"
"64465","541631","22725","ALARM CLOCK BAKELIKE CHOCOLATE",4,"2011-01-20 10:47:00",3.75,12637,"France"
"64466","541631","22726","ALARM CLOCK BAKELIKE GREEN",8,"2011-01-20 10:47:00",3.75,12637,"France"
"64467","541631","22727","ALARM CLOCK BAKELIKE RED ",8,"2011-01-20 10:47:00",3.75,12637,"France"
"64468","541631","22728","ALARM CLOCK BAKELIKE PINK",8,"2011-01-20 10:47:00",3.75,12637,"France"
"64469","541631","22729","ALARM CLOCK BAKELIKE ORANGE",8,"2011-01-20 10:47:00",3.75,12637,"France"
"64470","541631","22242","5 HOOK HANGER MAGIC TOADSTOOL",12,"2011-01-20 10:47:00",1.65,12637,"France"
"64471","541631","22244","3 HOOK HANGER MAGIC GARDEN",12,"2011-01-20 10:47:00",1.95,12637,"France"
"64472","541631","84927D","LA PALMIERA TILE HOOK",6,"2011-01-20 10:47:00",2.1,12637,"France"
"64473","541631","84927E","FLOWERS TILE HOOK",6,"2011-01-20 10:47:00",2.1,12637,"France"
"64474","541631","84927F","PSYCHEDELIC TILE HOOK",6,"2011-01-20 10:47:00",2.1,12637,"France"
